close,date,high,low,open,quoteVolume,volume,weightedAverage
0.01110819,2017-06-17 00:00:00,0.01112883,0.01108362,0.01112883,400.83227033,4.44760818,0.01109593
0.0110836,2017-06-17 00:05:00,0.01110819,0.01106172,0.01110819,189.05475605,2.09503284,0.01108161
0.01107664,2017-06-17 00:10:00,0.01108365,0.01101035,0.01108359,932.39733161,10.30962413,0.01105711
0.01101496,2017-06-17 00:15:00,0.01108366,0.01094048,0.01107664,697.80040848,7.66000821,0.01097736
0.01102203,2017-06-17 00:20:00,0.01109682,0.01102016,0.01105728,847.1785078,9.36283875,0.01105178
0.01102257,2017-06-17 00:25:00,0.01110558,0.01097726,0.01109636,1065.44033045,11.76310031,0.01104059
0.0112881,2017-06-17 00:30:00,0.01128843,0.01099348,0.01102254,1866.2023778,20.75723255,0.01112271
0.01130004,2017-06-17 00:35:00,0.01130004,0.0112881,0.01128842,511.62215457,5.77872978,0.01129491
0.01134401,2017-06-17 00:40:00,0.01134549,0.01130119,0.01130406,1320.61110989,14.96997502,0.01133564
0.01136327,2017-06-17 00:45:00,0.01137012,0.01133878,0.01134605,908.2224645,10.32183695,0.01136487
0.01135969,2017-06-17 00:50:00,0.0113644,0.01135464,0.0113644,367.82120194,4.17837392,0.01135979
0.01137011,2017-06-17 00:55:00,0.01137012,0.01135465,0.01135465,776.36058748,8.8254615,0.01136773
0.01145817,2017-06-17 01:00:00,0.01145817,0.01135973,0.01137011,2225.57569542,25.37125071,0.01139985
0.01145816,2017-06-17 01:05:00,0.01145817,0.01135971,0.01145817,2084.20413038,23.8314152,0.01143429
0.01145814,2017-06-17 01:10:00,0.01145816,0.01145354,0.01145816,482.16040353,5.52309078,0.01145488
0.01146699,2017-06-17 01:15:00,0.01146699,0.01145361,0.01145361,1484.50477414,17.01599623,0.0114624
0.01137034,2017-06-17 01:20:00,0.0114758,0.01124867,0.011467,1632.17086192,18.53960155,0.01135886
0.01145123,2017-06-17 01:25:00,0.01149999,0.01137037,0.0114512,2518.4981817,28.94581997,0.01149328
0.01151411,2017-06-17 01:30:00,0.01151411,0.01145123,0.01145123,926.14456238,10.65104049,0.0115004
0.01151316,2017-06-17 01:35:00,0.01152122,0.0115,0.01151411,976.31095701,11.24022834,0.01151295
0.0114027,2017-06-17 01:40:00,0.01151316,0.0114027,0.01151315,644.26377481,7.35792556,0.01142067
0.0115141,2017-06-17 01:45:00,0.0115141,0.0114027,0.01140499,510.53783234,5.84510655,0.01144891
0.01152732,2017-06-17 01:50:00,0.01155103,0.01150201,0.0115141,1341.59047844,15.45294778,0.01151837
0.0116,2017-06-17 01:55:00,0.01164982,0.011502,0.0115538,2405.8707072,27.82729965,0.01156641
0.0117975,2017-06-17 02:00:00,0.0117975,0.0116,0.0116,2992.98350247,35.00877653,0.01169694
0.01187417,2017-06-17 02:05:00,0.01187746,0.0117975,0.0117975,1633.61628677,19.34905293,0.0118443
0.01171,2017-06-17 02:10:00,0.01187724,0.01171,0.01187417,1173.82066385,13.84681388,0.01179636
0.01172138,2017-06-17 02:15:00,0.01180694,0.01170112,0.01170997,729.00661386,8.54034146,0.01171503
0.01183988,2017-06-17 02:20:00,0.01188,0.01172138,0.01172138,1813.51833339,21.4514563,0.01182864
0.01186999,2017-06-17 02:25:00,0.01188,0.01177,0.01183988,569.20014254,6.74338357,0.01184712
0.01173801,2017-06-17 02:30:00,0.01186999,0.01166319,0.01185324,2680.79757172,31.41903845,0.01172003
0.011563,2017-06-17 02:35:00,0.01173888,0.01144,0.01173801,5001.65978567,57.78644698,0.01155345
0.01154,2017-06-17 02:40:00,0.01157983,0.01144658,0.01156054,1007.73311722,11.61234337,0.01152323
0.01157995,2017-06-17 02:45:00,0.01157995,0.01145001,0.01154,1586.93265894,18.34788332,0.01156185
0.01162493,2017-06-17 02:50:00,0.01162493,0.01151215,0.01157995,430.58630806,4.98602198,0.01157961
0.01150562,2017-06-17 02:55:00,0.01162492,0.01150003,0.01160717,97.81679895,1.13397921,0.01159288
0.01156231,2017-06-17 03:00:00,0.01161865,0.01143108,0.01161701,1611.59258348,18.47941179,0.01146655
0.011421,2017-06-17 03:05:00,0.01153336,0.011421,0.01153335,874.76330382,10.04629706,0.01148458
0.01139004,2017-06-17 03:10:00,0.01148997,0.0113787,0.01148997,867.8435048,9.89983911,0.0114074
0.0114026,2017-06-17 03:15:00,0.01149,0.01139281,0.01139499,309.47135966,3.53651162,0.01142758
0.01148887,2017-06-17 03:20:00,0.01148893,0.01140262,0.01141115,572.12218455,6.57224134,0.01148747
0.01148872,2017-06-17 03:25:00,0.01148887,0.01139498,0.01148886,679.16872305,7.74927317,0.01140993
0.01152932,2017-06-17 03:30:00,0.01152932,0.01139613,0.01139726,737.15032993,8.47912523,0.01150257
0.01153,2017-06-17 03:35:00,0.01155,0.01150637,0.01153,646.21053416,7.44347224,0.01151864
0.01150643,2017-06-17 03:40:00,0.01159991,0.01150638,0.01153,616.48369691,7.1457248,0.0115911
0.01163472,2017-06-17 03:45:00,0.01169999,0.01156007,0.01156032,1526.18631664,17.74260525,0.01162545
0.01157725,2017-06-17 03:50:00,0.0116347,0.01157001,0.0116346,91.82549799,1.06479931,0.0115959
0.01160184,2017-06-17 03:55:00,0.01169987,0.011575,0.01157505,168.14208482,1.96085448,0.01166188
0.011695,2017-06-17 04:00:00,0.01169759,0.01160147,0.01160147,323.91348193,3.78374063,0.01168133
0.01170085,2017-06-17 04:05:00,0.01170085,0.01161049,0.011695,1025.59043103,11.98663415,0.01168754
0.01171051,2017-06-17 04:10:00,0.01171976,0.0117,0.01170994,489.82215991,5.73771438,0.01171387
0.0117115,2017-06-17 04:15:00,0.0117419,0.0117105,0.01171052,171.06769964,2.00688776,0.01173154
0.01177073,2017-06-17 04:20:00,0.01177073,0.01171152,0.01172,877.71331994,10.31862287,0.01175625
0.01185997,2017-06-17 04:25:00,0.01185997,0.01177001,0.01177072,640.71271741,7.5509652,0.01178525
0.01194999,2017-06-17 04:30:00,0.01195,0.01181015,0.01181015,1263.63543425,15.04232524,0.011904
0.01199879,2017-06-17 04:35:00,0.012,0.0119201,0.01194999,2123.29073101,25.44576901,0.01198411
0.01199989,2017-06-17 04:40:00,0.012,0.01190987,0.01199879,982.68856614,11.75223477,0.01195926
0.012,2017-06-17 04:45:00,0.0120169,0.01190002,0.01199988,3214.85878852,38.54111011,0.01198843
0.01184001,2017-06-17 04:50:00,0.0120169,0.0118,0.01200001,1518.55886068,18.03196811,0.01187439
0.01180981,2017-06-17 04:55:00,0.01186199,0.0117133,0.01185471,3112.56076385,36.68274867,0.01178539
0.01183318,2017-06-17 05:00:00,0.01184554,0.01173005,0.0118098,1179.95441508,13.88557596,0.01176789
0.01189997,2017-06-17 05:05:00,0.0119,0.01182,0.01183318,1067.5085362,12.66475008,0.01186383
