close,date,high,low,open,quoteVolume,volume,weightedAverage
0.01777917,2017-06-03 00:00:00,0.01779,0.01777917,0.01778666,143.37661946,2.55045602,0.0177885
0.01775001,2017-06-03 00:05:00,0.01778999,0.01775,0.01778999,499.86073622,8.8768775,0.0177587
0.01777261,2017-06-03 00:10:00,0.01777261,0.01773,0.01775,236.18853736,4.1925528,0.01775087
0.01784542,2017-06-03 00:15:00,0.01784542,0.01777263,0.01777333,36.41022013,0.64763085,0.01778706
0.01778999,2017-06-03 00:20:00,0.01784,0.01778999,0.01783999,33.63555582,0.59968222,0.01782881
0.01771874,2017-06-03 00:25:00,0.01778999,0.01771874,0.01778999,93.37024102,1.65606581,0.01773654
0.01771813,2017-06-03 00:30:00,0.01777333,0.01771429,0.01771811,20.52997629,0.36391161,0.01772586
0.01774956,2017-06-03 00:35:00,0.01774956,0.01770326,0.01771813,73.45365294,1.30130825,0.01771604
0.01774956,2017-06-03 00:40:00,0.01774957,0.01770225,0.01770327,38.86610093,0.68834676,0.01771072
0.01774955,2017-06-03 00:45:00,0.01774956,0.0177019,0.01774956,127.4665347,2.25689352,0.01770577
0.01770194,2017-06-03 00:50:00,0.01774956,0.01770191,0.01774955,31.1247137,0.55120659,0.01770961
0.01774954,2017-06-03 00:55:00,0.0178,0.01770194,0.01770194,216.53656868,3.84544935,0.01775889
0.017819,2017-06-03 01:00:00,0.0178194,0.01777839,0.01777839,35.15601253,0.62592549,0.01780422
0.01785,2017-06-03 01:05:00,0.017851,0.017819,0.01781901,88.39582064,1.57652496,0.01783483
0.01782003,2017-06-03 01:10:00,0.01796959,0.01781942,0.01784242,1269.6222718,22.80180095,0.01795951
0.018,2017-06-03 01:15:00,0.0180021,0.01782004,0.01795864,1093.17168889,19.63964857,0.01796574
0.01800118,2017-06-03 01:20:00,0.01806105,0.01794997,0.01800001,146.46654385,2.63940215,0.01802051
0.01810253,2017-06-03 01:25:00,0.01810253,0.01800118,0.01800118,387.91090868,7.00523422,0.01805887
0.01808208,2017-06-03 01:30:00,0.01811491,0.01808208,0.01808209,216.11999221,3.91113602,0.01809705
0.01800976,2017-06-03 01:35:00,0.0180866,0.01800123,0.01808208,372.73023122,6.72381598,0.01803936
0.01800977,2017-06-03 01:40:00,0.01808206,0.01800118,0.01800128,61.32698106,1.10466038,0.01801263
0.01810001,2017-06-03 01:45:00,0.01811492,0.01805094,0.01805095,52.35742874,0.94651188,0.01807789
0.01811001,2017-06-03 01:50:00,0.018115,0.01807489,0.01810001,106.39661658,1.92624111,0.01810434
0.017999,2017-06-03 01:55:00,0.01807489,0.01799384,0.01807489,40.61312857,0.73113708,0.01800248
0.01794002,2017-06-03 02:00:00,0.017999,0.01794,0.017998,32.5195312,0.58489778,0.01798604
0.01792,2017-06-03 02:05:00,0.0179456,0.01792,0.0179456,66.01744447,1.18391719,0.01793339
0.01786002,2017-06-03 02:10:00,0.01792,0.017819,0.01792,137.92392904,2.46195036,0.01785005
0.01779999,2017-06-03 02:15:00,0.01783001,0.0177812,0.01783,111.01140174,1.97686199,0.01780773
0.01779999,2017-06-03 02:20:00,0.0178,0.01778501,0.0178,37.60502145,0.6692365,0.01779646
0.0178,2017-06-03 02:25:00,0.0178,0.0177984,0.01779999,118.51245006,2.10951987,0.01779998
0.0178,2017-06-03 02:30:00,0.0178,0.01778,0.0178,290.66150602,5.17355591,0.01779924
0.01778005,2017-06-03 02:35:00,0.0178,0.01778,0.01778001,320.8680039,5.71069681,0.01779765
0.01779999,2017-06-03 02:40:00,0.0178,0.01778,0.01778003,96.66663202,1.71960781,0.01778905
0.01778,2017-06-03 02:45:00,0.01779999,0.01778,0.01779999,83.12081098,1.4788086,0.01779107
0.01776878,2017-06-03 02:50:00,0.0178,0.01776655,0.01778001,107.71613191,1.91530993,0.01778108
0.01780531,2017-06-03 02:55:00,0.01780531,0.01774001,0.0177672,305.6802188,5.43534874,0.01778115
0.0179,2017-06-03 03:00:00,0.01793999,0.01780001,0.01780003,157.98704165,2.8265984,0.01789133
0.01790006,2017-06-03 03:05:00,0.018,0.0179,0.01790001,127.45793753,2.2873086,0.01794559
0.018,2017-06-03 03:10:00,0.01803647,0.01790008,0.01790008,226.27176588,4.07160651,0.01799431
0.01798998,2017-06-03 03:15:00,0.01799,0.0179,0.01791526,64.47037419,1.15458996,0.01790884
0.01787006,2017-06-03 03:20:00,0.01798999,0.01786002,0.01798998,114.95352591,2.05773669,0.01790059
0.01802763,2017-06-03 03:25:00,0.01804061,0.01790003,0.01790003,27.67615091,0.49844837,0.01801003
0.01790051,2017-06-03 03:30:00,0.01804053,0.0179002,0.01802764,273.32736232,4.9069674,0.01795271
0.01792002,2017-06-03 03:35:00,0.018018,0.01791,0.01801799,10.68362264,0.19145221,0.01792015
0.01801797,2017-06-03 03:40:00,0.01801799,0.01792006,0.01801799,14.86972182,0.26788224,0.01801528
0.01788457,2017-06-03 03:45:00,0.018018,0.0178,0.01797421,2314.11316791,41.30815457,0.01785053
0.01793594,2017-06-03 03:50:00,0.01800141,0.01788458,0.01793594,63.68298793,1.14590389,0.01799387
0.01799996,2017-06-03 03:55:00,0.01799999,0.01788457,0.01793595,66.49811045,1.19289594,0.01793879
0.01799985,2017-06-03 04:00:00,0.01799995,0.01788464,0.01788464,11.8966129,0.21325924,0.01792604
0.01791903,2017-06-03 04:05:00,0.01793514,0.017901,0.01793514,45.01059422,0.80674424,0.01792343
0.0179,2017-06-03 04:10:00,0.01797482,0.0179,0.01791902,138.67153192,2.48462175,0.01791731
0.01797477,2017-06-03 04:15:00,0.01797482,0.0179,0.01797482,49.50760858,0.88703066,0.01791705
0.01795976,2017-06-03 04:20:00,0.01795998,0.0178783,0.01788458,47.92103486,0.85920951,0.01792969
0.01795996,2017-06-03 04:25:00,0.01795996,0.01783334,0.01793295,282.00206344,5.05720784,0.01793322
0.01795999,2017-06-03 04:30:00,0.01795999,0.01783334,0.01795597,23.59562981,0.42357127,0.01795125
0.01796,2017-06-03 04:35:00,0.018,0.01795999,0.01797,45.82630987,0.82383564,0.01797735
0.01799998,2017-06-03 04:40:00,0.018,0.01795999,0.01795999,50.58140727,0.90997608,0.01799032
0.01802183,2017-06-03 04:45:00,0.01802183,0.01796,0.018,82.19064105,1.47724862,0.01797344
0.0180533,2017-06-03 04:50:00,0.01805332,0.017975,0.01797501,208.38317645,3.74958937,0.01799372
0.01805312,2017-06-03 04:55:00,0.0180533,0.017975,0.01805329,97.98901038,1.76706044,0.01803325
0.01796001,2017-06-03 05:00:00,0.01804984,0.01796001,0.01797601,59.95182791,1.07876582,0.01799387
0.01794975,2017-06-03 05:05:00,0.01796001,0.01794974,0.01796001,96.94237375,1.74092667,0.01795836
0.0179,2017-06-03 05:10:00,0.01794976,0.01788001,0.01794976,86.37100507,1.54642547,0.01790445
0.01786026,2017-06-03 05:15:00,0.01794999,0.01786001,0.01790001,59.05283727,1.05674508,0.0178949
0.01786073,2017-06-03 05:20:00,0.0179496,0.0178603,0.0179496,268.34122593,4.80839987,0.01791897
